Date,Product ID,Product Name,Category,Warehouse/Store ID,Base Cost Price,Base_Margin_Rate,Base_List_Price,Dynamic_Price,Competitor_Price,Is_Promo,Month,Units_Sold,Revenue,Cost_of_Goods_Sold,Gross_Profit,Stock_Level,Base_Demand,Revenue_Improvement_Target_Min,Revenue_Improvement_Target_Max,Profit_Margin_Improvement_Target_Min,Profit_Margin_Improvement_Target_Max,Conversion_Rate_Improvement_Target_Min,Conversion_Rate_Improvement_Target_Max,Inventory_Turnover_Improvement_Target_Min,Inventory_Turnover_Improvement_Target_Max
2023-06-09,P0293,Product_293,Health,W023,472.13,0.2641117825019077,596.83,589.45,628.9,0,6,43,25346.35,20301.59,5044.759999999998,53,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0329,Product_329,Clothing,W030,789.28,0.25887533270664737,993.61,940.38,935.67,1,6,53,49840.14,41831.84,8008.300000000003,110,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0336,Product_336,Automotive,W014,68.63,0.25052981879217706,85.82,87.28,99.46,0,6,27,2356.56,1853.01,503.54999999999995,119,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0340,Product_340,Grocery,W003,678.66,0.1798903779101143,800.74,832.29,800.04,0,6,82,68247.78,55650.12,12597.659999999996,217,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0341,Product_341,Health,W047,604.7,0.314697076162887,795.0,767.43,767.45,0,6,38,29162.34,22978.6,6183.740000000002,46,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0384,Product_384,Furniture,W017,797.86,0.278241530459981,1019.86,1055.25,1033.68,0,6,11,11607.75,8776.46,2831.290000000001,99,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0397,Product_397,Grocery,W016,179.96,0.12495663803984086,202.45,192.69,196.1,0,6,81,15607.89,14576.76,1031.1299999999992,191,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0406,Product_406,Health,W009,414.76,0.242434162981445,515.31,471.02,484.53,1,6,66,31087.32,27374.16,3713.16,188,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0423,Product_423,Automotive,W022,103.23,0.25967488619799856,130.04,133.18,137.9,0,6,14,1864.52,1445.22,419.29999999999995,145,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0431,Product_431,Automotive,W016,742.63,0.34625401339473716,999.77,977.82,898.5,0,6,24,23467.68,17823.12,5644.560000000001,151,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0464,Product_464,Electronics,W005,705.33,0.2616825345166396,889.9,859.47,948.23,0,6,30,25784.1,21159.9,4624.199999999997,78,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-09,P0475,Product_475,Furniture,W005,405.31,0.22746541006559623,497.5,529.75,537.86,0,6,6,3178.5,2431.86,746.6399999999999,33,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0005,Product_5,Health,W025,231.8,0.19430977299152793,276.84,290.96,301.4,0,6,32,9310.72,7417.6,1893.119999999999,120,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0010,Product_10,Health,W013,340.86,0.2879745335927633,439.02,419.11,418.87,0,6,36,15087.96,12270.96,2817.0,122,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0010,Product_10,Health,W021,340.86,0.2879745335927633,439.02,460.97,465.09,0,6,40,18438.8,13634.4,4804.4,45,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0029,Product_29,Furniture,W007,93.22,0.27453478664573905,118.81,121.16,115.35,0,6,15,1817.4,1398.3,419.10000000000014,33,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0037,Product_37,Electronics,W035,57.22,0.3336909449878602,76.31,76.35,80.76,0,6,29,2214.15,1659.38,554.77,141,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0043,Product_43,Sports,W040,93.44,0.2297923971370353,114.91,120.72,128.36,0,6,29,3500.88,2709.76,791.1199999999999,120,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0049,Product_49,Grocery,W043,649.39,0.13190211765118395,735.05,734.61,787.97,0,6,79,58034.19,51301.81,6732.380000000005,205,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0061,Product_61,Furniture,W033,553.49,0.27597384264891234,706.24,696.35,648.15,0,6,12,8356.2,6641.88,1714.3200000000006,24,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0066,Product_66,Automotive,W048,516.39,0.3673129626584666,706.07,724.89,724.18,0,6,22,15947.58,11360.58,4587.0,84,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0068,Product_68,Clothing,W011,548.19,0.30880893584419433,717.48,683.41,676.24,0,6,40,27336.4,21927.6,5408.800000000003,124,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0089,Product_89,Automotive,W045,560.45,0.23922261993869057,694.52,571.66,532.43,1,6,36,20579.76,20176.2,403.5599999999977,89,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0108,Product_108,Electronics,W001,205.82,0.2971809226392005,266.99,270.21,276.5,0,6,16,4323.36,3293.12,1030.2399999999998,52,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0120,Product_120,Automotive,W022,547.88,0.36613090131305,748.48,749.81,774.65,0,6,17,12746.77,9313.96,3432.8100000000013,40,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0122,Product_122,Grocery,W017,404.56,0.21607517848020102,491.98,538.05,542.65,0,6,83,44658.15,33578.48,11079.669999999998,208,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0139,Product_139,Grocery,W047,556.66,0.19675812516539942,666.19,652.48,624.34,0,6,74,48283.52,41192.84,7090.68,97,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0178,Product_178,Sports,W030,645.65,0.27139688714936977,820.88,806.94,817.47,0,6,25,20173.5,16141.25,4032.25,80,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0186,Product_186,Sports,W029,562.42,0.3523534128766203,760.59,771.24,798.46,0,6,31,23908.44,17435.02,6473.419999999998,125,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0218,Product_218,Furniture,W031,473.31,0.2575997902940596,595.23,619.23,613.89,0,6,7,4334.61,3313.17,1021.4399999999996,12,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0222,Product_222,Health,W021,450.24,0.186183161279414,534.07,473.26,565.92,0,6,47,22243.22,21161.28,1081.9400000000023,86,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0238,Product_238,Clothing,W034,559.54,0.3789093301251645,771.55,726.57,621.7,0,6,25,18164.25,13988.5,4175.75,108,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0254,Product_254,Grocery,W001,229.56,0.23149980667936743,282.7,284.55,325.27,0,6,78,22194.9,17905.68,4289.220000000001,141,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0274,Product_274,Furniture,W035,516.58,0.2678726168621574,654.96,659.1,674.7,0,6,10,6591.0,5165.8,1425.1999999999998,114,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0286,Product_286,Furniture,W014,676.83,0.19493250687562275,808.77,690.37,760.64,1,6,20,13807.4,13536.6,270.7999999999993,65,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0308,Product_308,Clothing,W045,661.0,0.41015393742597506,932.11,1035.07,1106.26,0,6,33,34157.31,21813.0,12344.309999999998,68,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0311,Product_311,Sports,W004,44.81,0.2932868660017506,57.95,54.73,47.43,0,6,29,1587.17,1299.49,287.68000000000006,98,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0312,Product_312,Electronics,W048,448.0,0.2694548144860682,568.72,620.35,625.48,0,6,30,18610.5,13440.0,5170.5,81,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0312,Product_312,Electronics,W007,448.0,0.2694548144860682,568.72,612.38,603.94,0,6,31,18983.78,13888.0,5095.779999999999,47,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0312,Product_312,Electronics,W017,448.0,0.2694548144860682,568.72,590.97,644.22,0,6,32,18911.04,14336.0,4575.040000000001,120,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0324,Product_324,Sports,W006,314.28,0.35482282695522627,425.79,383.82,393.22,0,6,37,14201.34,11628.36,2572.9799999999996,62,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0380,Product_380,Health,W012,677.0,0.2583782037232361,851.92,874.72,885.51,0,6,39,34114.08,26403.0,7711.080000000002,46,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0411,Product_411,Furniture,W030,374.33,0.2785815536888929,478.61,495.18,515.9,0,6,12,5942.16,4491.96,1450.1999999999998,62,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0420,Product_420,Automotive,W041,389.07,0.3708419548923132,533.35,504.72,507.91,0,6,11,5551.92,4279.77,1272.1499999999996,16,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0428,Product_428,Clothing,W014,792.92,0.4236108645064586,1128.81,1003.1,913.12,0,6,30,30093.0,23787.6,6305.4000000000015,58,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0438,Product_438,Sports,W006,663.6,0.257733693278863,834.63,888.53,974.08,0,6,34,30210.02,22562.4,7647.619999999999,161,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0441,Product_441,Health,W029,514.33,0.20805028009681978,621.34,581.14,536.04,0,6,34,19758.76,17487.22,2271.5399999999972,150,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0445,Product_445,Furniture,W040,552.73,0.23658389521230153,683.5,568.68,571.59,1,6,20,11373.6,11054.6,319.0,141,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0480,Product_480,Sports,W017,376.46,0.37147675484696907,516.31,555.04,574.88,0,6,23,12765.92,8658.58,4107.34,124,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-10,P0493,Product_493,Furniture,W037,768.08,0.18868995265756097,913.01,894.28,803.22,0,6,11,9837.08,8448.88,1388.2000000000007,69,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0015,Product_15,Clothing,W041,577.38,0.4180879263960846,818.78,868.67,932.57,0,6,36,31272.12,20785.68,10486.439999999999,81,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0030,Product_30,Automotive,W018,162.64,0.3207443063460278,214.81,204.71,179.25,0,6,11,2251.81,1789.04,462.77,135,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0031,Product_31,Clothing,W030,749.0,0.2728534600111375,953.37,923.76,916.39,0,6,31,28636.56,23219.0,5417.560000000001,77,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0035,Product_35,Health,W023,359.82,0.24519801712463385,448.05,456.61,469.84,0,6,39,17807.79,14032.98,3774.8100000000013,119,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0038,Product_38,Clothing,W040,461.51,0.3674136448273134,631.08,518.02,528.27,1,6,58,30045.16,26767.58,3277.579999999998,83,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0051,Product_51,Automotive,W011,382.45,0.3951082631365513,533.56,564.05,509.71,0,6,15,8460.75,5736.75,2724.0,74,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0053,Product_53,Sports,W038,57.49,0.3003149664002086,74.76,72.97,67.72,0,6,35,2553.95,2012.15,541.7999999999997,177,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0073,Product_73,Clothing,W035,508.23,0.3494023897642498,685.81,664.53,617.82,0,6,38,25252.14,19312.74,5939.399999999998,43,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0075,Product_75,Sports,W038,528.16,0.2185366662796368,643.58,626.43,604.91,0,6,26,16287.18,13732.16,2555.0200000000004,79,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0112,Product_112,Grocery,W007,323.9,0.196438834542138,387.53,400.37,404.81,0,6,81,32429.97,26235.9,6194.07,93,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0130,Product_130,Grocery,W006,108.5,0.2478050968362602,135.39,128.74,128.25,0,6,77,9912.98,8354.5,1558.4799999999996,188,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0150,Product_150,Health,W019,473.42,0.23673473232387643,585.49,566.09,482.18,0,6,33,18680.97,15622.86,3058.1100000000006,85,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0181,Product_181,Automotive,W048,271.7,0.29675098838648256,352.33,358.0,365.03,0,6,17,6086.0,4618.9,1467.1000000000004,67,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0189,Product_189,Health,W005,189.11,0.2672665571266987,239.65,249.45,217.21,0,6,32,7982.4,6051.52,1930.8799999999992,157,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0234,Product_234,Automotive,W041,48.72,0.3490129096240441,65.72,66.53,60.48,0,6,26,1729.78,1266.72,463.05999999999995,45,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0244,Product_244,Grocery,W026,610.52,0.179539769895235,720.13,675.86,705.82,1,6,121,81779.06,73872.92,7906.139999999999,142,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0245,Product_245,Furniture,W032,314.72,0.2329238594097794,388.03,405.01,375.44,0,6,8,3240.08,2517.76,722.3199999999997,140,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0246,Product_246,Grocery,W050,208.05,0.16067281745227763,241.48,265.7,250.08,0,6,71,18864.7,14771.55,4093.1500000000015,89,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0248,Product_248,Clothing,W010,216.13,0.41079539588017955,304.92,303.2,292.62,0,6,35,10612.0,7564.55,3047.45,146,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0260,Product_260,Electronics,W016,656.78,0.22679277798394515,805.73,772.48,830.77,0,6,15,11587.2,9851.7,1735.5,113,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0271,Product_271,Automotive,W047,501.47,0.21833986702228603,610.96,588.14,497.95,0,6,12,7057.68,6017.64,1040.04,148,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0283,Product_283,Automotive,W006,564.16,0.20902013544406464,682.08,745.83,771.18,0,6,18,13424.94,10154.88,3270.0600000000013,77,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0315,Product_315,Clothing,W013,717.49,0.3530495848629452,970.8,825.08,925.63,1,6,54,44554.32,38744.46,5809.860000000001,178,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0345,Product_345,Furniture,W035,329.79,0.1873820431487082,391.59,381.71,332.48,0,6,13,4962.23,4287.27,674.9599999999991,28,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0356,Product_356,Grocery,W007,296.98,0.13679282983830018,337.6,350.98,363.95,0,6,75,26323.5,22273.5,4050.0,213,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0367,Product_367,Grocery,W035,493.89,0.16982050131549753,577.76,564.24,565.59,0,6,75,42318.0,37041.75,5276.25,187,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0381,Product_381,Health,W026,60.28,0.19621813994923606,72.11,76.75,75.79,0,6,40,3070.0,2411.2,658.8000000000002,49,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0394,Product_394,Electronics,W039,437.33,0.18475069506151334,518.13,540.75,522.75,0,6,22,11896.5,9621.26,2275.24,147,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0396,Product_396,Furniture,W032,674.09,0.29367574659076057,872.05,861.85,762.73,0,6,6,5171.1,4044.54,1126.5600000000004,106,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0411,Product_411,Furniture,W012,374.33,0.2785815536888929,478.61,492.22,455.69,0,6,8,3937.76,2994.64,943.1200000000003,25,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0464,Product_464,Electronics,W023,705.33,0.2616825345166396,889.9,860.85,952.2,0,6,31,26686.35,21865.23,4821.119999999999,36,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0467,Product_467,Clothing,W013,467.06,0.38030389336045295,644.68,646.61,619.41,0,6,31,20044.91,14478.86,5566.049999999999,36,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-11,P0496,Product_496,Furniture,W018,350.41,0.18990102413285054,416.95,385.01,350.09,0,6,16,6160.16,5606.56,553.5999999999995,25,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0001,Product_1,Sports,W027,256.55,0.21814302854285958,312.51,315.77,323.8,0,6,29,9157.33,7439.95,1717.38,147,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0006,Product_6,Automotive,W040,772.9,0.3837501044521493,1069.5,1118.32,1249.79,0,6,21,23484.72,16230.9,7253.8200000000015,32,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0014,Product_14,Automotive,W008,776.24,0.2208493932103619,947.67,791.76,750.39,1,6,22,17418.72,17077.28,341.4400000000023,94,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0022,Product_22,Furniture,W029,83.08,0.21985756951859267,101.35,101.49,111.48,0,6,12,1217.88,996.96,220.92000000000007,83,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0031,Product_31,Clothing,W012,749.0,0.2728534600111375,953.37,950.35,911.0,0,6,23,21858.05,17227.0,4631.049999999999,151,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0127,Product_127,Sports,W044,185.93,0.34035657946184555,249.21,204.71,234.46,1,6,48,9826.08,8924.64,901.4400000000005,145,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0130,Product_130,Grocery,W011,108.5,0.2478050968362602,135.39,144.75,151.05,0,6,79,11435.25,8571.5,2863.75,84,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0160,Product_160,Health,W050,569.97,0.249198339019358,712.01,700.65,643.67,0,6,36,25223.4,20518.92,4704.480000000003,45,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0182,Product_182,Clothing,W031,53.85,0.30398224447843897,70.22,70.1,71.87,0,6,35,2453.5,1884.75,568.75,59,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0230,Product_230,Furniture,W039,326.53,0.20311188333427566,392.85,427.7,435.96,0,6,15,6415.5,4897.95,1517.5500000000002,80,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0283,Product_283,Automotive,W039,564.16,0.20902013544406464,682.08,575.44,561.84,1,6,33,18989.52,18617.28,372.2400000000016,157,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0314,Product_314,Health,W028,297.67,0.21643267151321383,362.1,382.51,325.15,0,6,35,13387.85,10418.45,2969.3999999999996,159,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0324,Product_324,Sports,W017,314.28,0.35482282695522627,425.79,432.89,415.73,0,6,28,12120.92,8799.84,3321.08,58,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0338,Product_338,Sports,W011,123.83,0.325228572712955,164.1,156.25,154.92,0,6,31,4843.75,3838.73,1005.02,178,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0340,Product_340,Grocery,W035,678.66,0.1798903779101143,800.74,882.9,876.79,0,6,87,76812.3,59043.42,17768.880000000005,139,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0343,Product_343,Health,W022,696.43,0.3052271903355295,909.0,908.51,886.4,0,6,42,38157.42,29250.06,8907.359999999997,74,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0402,Product_402,Clothing,W041,433.28,0.2649388835515708,548.07,557.16,602.4,0,6,35,19500.6,15164.8,4335.799999999999,160,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0410,Product_410,Clothing,W023,308.0,0.2631252289148026,389.04,403.9,438.46,0,6,37,14944.3,11396.0,3548.2999999999993,123,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0414,Product_414,Automotive,W038,177.35,0.2505017499376765,221.78,233.87,247.61,0,6,20,4677.4,3547.0,1130.3999999999996,84,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0464,Product_464,Electronics,W010,705.33,0.2616825345166396,889.9,965.33,997.5,0,6,16,15445.28,11285.28,4160.0,67,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0476,Product_476,Furniture,W005,608.62,0.2969639822244828,789.36,768.02,770.62,0,6,10,7680.2,6086.2,1594.0,78,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-12,P0477,Product_477,Clothing,W022,100.27,0.394377525585387,139.81,142.16,135.02,0,6,34,4833.44,3409.18,1424.2599999999998,107,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0001,Product_1,Sports,W009,256.55,0.21814302854285958,312.51,332.49,307.44,0,6,39,12967.11,10005.45,2961.66,149,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0011,Product_11,Sports,W029,565.62,0.26739836654967597,716.87,703.31,615.41,0,6,31,21802.61,17534.22,4268.389999999999,126,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0030,Product_30,Automotive,W008,162.64,0.3207443063460278,214.81,184.9,204.27,1,6,32,5916.8,5204.48,712.3200000000006,126,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0045,Product_45,Health,W024,784.02,0.22360624395858603,959.33,799.7,813.32,1,6,65,51980.5,50961.3,1019.1999999999971,200,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0051,Product_51,Automotive,W004,382.45,0.3951082631365513,533.56,531.97,609.25,0,6,22,11703.34,8413.9,3289.4400000000005,150,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0060,Product_60,Clothing,W025,440.71,0.33535778106734987,588.51,563.26,578.26,0,6,36,20277.36,15865.56,4411.800000000001,176,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0102,Product_102,Sports,W027,472.82,0.3699937506039092,647.76,664.05,783.79,0,6,30,19921.5,14184.6,5736.9,133,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0148,Product_148,Furniture,W030,420.39,0.2397708904213207,521.19,529.88,519.15,0,6,4,2119.52,1681.56,437.96000000000004,61,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0152,Product_152,Furniture,W017,706.68,0.2664243097958755,894.96,871.92,885.4,0,6,9,7847.28,6360.12,1487.1599999999999,120,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0164,Product_164,Sports,W047,217.87,0.33876404787156866,291.68,287.11,300.24,0,6,21,6029.31,4575.27,1454.04,70,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0170,Product_170,Sports,W017,600.49,0.33877746659638613,803.92,750.53,721.43,0,6,19,14260.07,11409.31,2850.76,68,30,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0175,Product_175,Automotive,W006,84.66,0.3443065722243811,113.81,118.01,118.17,0,6,26,3068.26,2201.16,867.1000000000004,110,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0192,Product_192,Automotive,W037,563.6,0.2703080322268438,715.95,705.28,708.95,0,6,14,9873.92,7890.4,1983.5200000000004,72,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0210,Product_210,Furniture,W002,238.22,0.29498049516047165,308.49,311.11,291.04,0,6,0,0.0,0.0,0.0,93,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0220,Product_220,Grocery,W015,84.54,0.10773937099880651,93.65,95.9,98.71,0,6,85,8151.5,7185.9,965.6000000000004,166,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0228,Product_228,Health,W036,313.86,0.19687316103010502,375.65,346.63,372.26,1,6,63,21837.69,19773.18,2064.5099999999984,162,40,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0248,Product_248,Clothing,W027,216.13,0.41079539588017955,304.92,295.11,308.97,0,6,38,11214.18,8212.94,3001.24,65,35,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0265,Product_265,Automotive,W044,394.44,0.21770868212272365,480.31,454.7,440.89,0,6,22,10003.4,8677.68,1325.7199999999993,170,20,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0273,Product_273,Electronics,W025,494.31,0.2545038383269046,620.11,682.51,682.48,0,6,28,19110.28,13840.68,5269.5999999999985,102,25,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0287,Product_287,Furniture,W046,619.76,0.294769883707131,802.45,783.57,886.93,0,6,8,6268.56,4958.08,1310.4800000000005,154,10,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0291,Product_291,Grocery,W022,290.98,0.24734957726201223,362.95,358.52,381.51,0,6,80,28681.6,23278.4,5403.199999999997,185,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
2023-06-13,P0310,Product_310,Grocery,W032,291.14,0.13244860345548304,329.7,327.57,332.4,0,6,74,24240.18,21544.36,2695.8199999999997,90,80,0.08,0.12,0.03,0.06,0.05,0.1,0.1,0.18
